Datum ;Zeit ;AT [°C];KT Ist [°C];KT Soll [°C];BR ;Sperrzeit ;PE1_BR1 ;HK1 VL Ist[°C];HK1 VL Soll[°C];HK1 RT Ist[°C];HK1 RT Soll[°C];HK1 Pumpe;HK1 Mischer;HK1 Status;HK2 VL Ist[°C];HK2 VL Soll[°C];HK2 RT Ist[°C];HK2 RT Soll[°C];HK2 Pumpe;HK2 Mischer;HK2 Status;Zubrp1 Pumpe;PE1 KT[°C];PE1 KT_SOLL[°C];PE1 UW Freigabe[°C];PE1 Modulation[%];PE1 FRT Ist[°C];PE1 FRT Soll[°C];PE1 FRT End[°C];PE1 Einschublaufzeit[zs];PE1 Pausenzeit[zs];PE1 Luefterdrehzahl[%];PE1 Saugzugdrehzahl[%];PE1 Unterdruck Ist[EH];PE1 Unterdruck Soll[EH];PE1 Status;PE1 Motor ES;PE1 Motor RA;PE1 Motor RES1;PE1 Motor TURBINE;PE1 Motor ZUEND;PE1 Motor UW[%];PE1 Motor AV;PE1 Motor RES2;PE1 Motor MA;PE1 Motor RM;PE1 Motor SM;PE1 CAP RA;PE1 CAP ZB;PE1 AK;PE1 Saug-Int[min];PE1 DigIn1;PE1 DigIn2;Fehler1 ;Fehler2 ;Fehler3 ;
10.12.2020;18:17:24;1,4;50,8;46,2;1;0;0;40,3;41,2;0,0;20,0;1;0;32;31,2;8,0;0,0;8,0;0;0;8;1;50,8;46,2;35,0;0;156,2;8,0;8,0;0,00;0,00;0;26;52,2;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;18:18:24;1,4;50,6;46,2;1;0;0;40,0;41,2;0,0;20,0;1;1;32;31,2;8,0;0,0;8,0;0;0;8;1;50,6;46,2;35,0;0;150,5;8,0;8,0;0,00;0,00;0;26;52,0;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;18:19:24;1,4;50,3;46,2;1;0;0;39,8;41,2;0,0;20,0;1;1;32;31,2;8,0;0,0;8,0;0;0;8;1;50,3;46,2;35,0;0;145,3;8,0;8,0;0,00;0,00;0;26;52,2;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;18:20:24;1,4;49,9;46,2;1;0;0;39,7;41,2;0,0;20,0;1;1;32;31,2;8,0;0,0;8,0;0;0;8;1;49,9;46,2;35,0;0;140,6;8,0;8,0;0,00;0,00;0;26;52,2;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;18:21:24;1,4;49,6;46,2;1;0;0;39,7;41,2;0,0;20,0;1;1;32;31,3;8,0;0,0;8,0;0;0;8;1;49,6;46,2;35,0;0;136,1;8,0;8,0;0,00;0,00;0;26;52,2;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;18:22:24;1,4;49,3;46,2;1;0;0;39,8;41,2;0,0;20,0;1;1;32;31,2;8,0;0,0;8,0;0;0;8;1;49,3;46,2;35,0;0;131,8;8,0;8,0;0,00;0,00;0;26;52,1;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;18:23:24;1,4;48,9;46,2;1;0;0;39,9;41,2;0,0;20,0;1;1;32;31,2;8,0;0,0;8,0;0;0;8;1;48,9;46,2;35,0;0;127,9;8,0;8,0;0,00;0,00;0;26;52,2;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;18:24:24;1,4;48,4;46,2;1;0;0;40,2;41,2;0,0;20,0;1;1;32;31,2;8,0;0,0;8,0;0;0;8;1;48,4;46,2;35,0;0;124,1;8,0;8,0;0,00;0,00;0;26;52,3;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;18:25:24;1,4;47,8;46,2;1;0;0;40,3;41,2;0,0;20,0;1;0;32;31,3;8,0;0,0;8,0;0;0;8;1;47,8;46,2;35,0;0;120,7;8,0;8,0;0,00;0,00;0;26;52,2;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;18:26:24;1,4;47,3;46,2;1;0;0;40,3;41,2;0,0;20,0;1;0;32;31,3;8,0;0,0;8,0;0;0;8;1;47,3;46,2;35,0;0;117,5;8,0;8,0;0,00;0,00;0;26;52,8;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;18:27:24;1,4;46,7;46,2;1;0;0;40,2;41,2;0,0;20,0;1;1;32;31,3;8,0;0,0;8,0;0;0;8;1;46,7;46,2;35,0;0;114,4;8,0;8,0;0,00;0,00;0;0;53,0;110,0;99;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;18:28:24;1,4;46,3;46,2;1;0;0;39,9;41,2;0,0;20,0;1;1;32;31,2;8,0;0,0;8,0;0;0;8;1;46,3;46,2;35,0;0;111,8;8,0;8,0;0,00;0,00;0;0;43,8;110,0;99;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;18:29:24;1,4;45,9;46,2;1;0;0;39,8;41,2;0,0;20,0;1;1;32;31,2;8,0;0,0;8,0;0;0;8;1;45,9;46,2;35,0;0;110,7;8,0;8,0;0,00;0,00;0;0;43,7;110,0;99;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;18:30:24;1,4;45,5;46,2;1;0;0;39,7;41,2;0,0;20,0;1;0;32;31,2;8,0;0,0;8,0;0;0;8;1;45,5;46,2;35,0;0;110,1;8,0;8,0;0,00;0,00;0;0;43,7;110,0;99;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;18:31:24;1,4;45,0;46,2;1;0;0;39,5;41,2;0,0;20,0;1;0;32;31,2;8,0;0,0;8,0;0;0;8;1;45,0;46,2;35,0;0;109,5;8,0;8,0;0,00;0,00;0;0;43,6;110,0;99;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;18:32:24;1,4;44,7;46,2;1;0;0;39,2;41,2;0,0;20,0;1;0;32;31,1;8,0;0,0;8,0;0;0;8;1;44,8;46,2;35,0;0;108,8;8,0;8,0;0,00;0,00;0;0;43,6;110,0;99;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;18:33:24;1,4;44,3;46,2;1;0;0;39,0;41,2;0,0;20,0;1;0;32;31,1;8,0;0,0;8,0;0;0;8;1;44,3;46,2;35,0;0;107,8;8,0;8,0;0,00;0,00;0;0;43,6;110,0;99;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;18:34:24;1,4;44,0;46,2;1;0;0;38,8;41,2;0,0;20,0;1;0;32;31,1;8,0;0,0;8,0;0;0;8;1;44,0;46,2;35,0;0;106,9;142,3;142,3;0,00;0,00;0;61;120,3;120,0;2;0;0;0;0;1;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;18:35:24;1,4;43,7;46,2;1;0;0;38,5;41,2;0,0;20,0;1;0;32;31,0;8,0;0,0;8,0;0;0;8;1;43,7;46,2;35,0;0;103,1;142,3;142,3;70,00;30,00;0;61;120,5;120,0;2;1;0;0;0;1;100;1;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;18:36:24;1,4;43,3;46,2;1;0;0;38,2;41,2;0,0;20,0;1;0;32;31,0;8,0;0,0;8,0;0;0;8;1;43,3;46,2;35,0;0;98,0;142,3;142,3;0,00;0,00;0;61;121,2;120,0;2;0;0;0;0;1;100;1;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;18:37:24;1,4;43,1;46,2;1;0;0;38,0;41,2;0,0;20,0;1;0;32;31,0;8,0;0,0;8,0;0;0;8;1;43,1;46,2;35,0;0;92,9;142,3;142,3;0,00;0,00;0;61;120,7;120,0;2;0;0;0;0;1;100;1;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;18:38:24;1,4;42,9;46,2;1;0;0;37,8;41,2;0,0;20,0;1;0;32;30,9;8,0;0,0;8,0;0;0;8;1;42,9;46,2;35,0;0;88,2;142,3;142,3;0,00;0,00;0;62;120,0;120,0;2;0;0;0;0;1;100;1;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;18:39:24;1,4;42,6;46,2;1;0;0;37,6;41,2;0,0;20,0;1;0;32;30,9;8,0;0,0;8,0;0;0;8;1;42,6;46,2;35,0;0;84,2;142,3;142,3;0,00;0,00;0;62;121,6;120,0;2;0;0;0;0;1;100;1;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;18:40:24;1,4;42,3;46,2;1;0;0;37,4;41,2;0,0;20,0;1;0;32;30,8;8,0;0,0;8,0;0;0;8;1;42,3;46,2;35,0;0;86,5;142,3;142,3;0,00;0,00;0;62;121,1;120,0;2;0;0;0;0;1;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;18:41:24;1,4;42,3;46,2;1;0;0;37,2;41,2;0,0;20,0;1;0;32;30,8;8,0;0,0;8,0;1;-1;4104;1;42,3;46,2;35,0;0;109,1;142,3;142,3;0,00;0,00;0;63;120,2;120,0;2;0;0;0;0;1;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;18:42:24;1,4;42,2;46,2;1;0;0;37,2;41,2;0,0;20,0;1;0;32;30,9;8,0;0,0;8,0;1;-1;4104;1;42,2;46,2;35,0;0;142,8;142,3;142,3;0,00;0,00;0;63;119,4;120,0;2;0;0;0;0;1;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;18:43:24;1,4;42,3;46,2;1;0;0;37,0;41,2;0,0;20,0;1;0;32;30,9;8,0;0,0;8,0;1;-1;4104;1;42,3;46,2;35,0;0;173,7;142,3;142,3;0,00;0,00;0;63;120,2;120,0;3;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;18:44:24;1,4;42,3;46,2;1;0;0;37,1;41,2;0,0;20,0;1;0;32;31,0;8,0;0,0;8,0;1;-1;4104;1;42,3;46,2;35,0;0;204,8;142,3;142,3;0,00;0,00;0;63;120,1;120,0;3;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;18:45:24;1,4;42,2;46,2;1;0;0;37,1;41,2;0,0;20,0;1;0;32;31,1;8,0;0,0;8,0;1;-1;4104;1;42,2;46,2;35,0;0;224,6;142,3;142,3;0,00;0,00;0;63;119,2;120,0;3;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;18:46:24;1,4;42,2;46,2;1;0;0;37,0;41,2;0,0;20,0;1;0;32;31,2;8,0;0,0;8,0;0;-1;8;1;42,2;46,2;35,0;0;235,4;142,3;142,3;0,00;0,00;0;63;120,2;120,0;3;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;18:47:24;1,3;42,1;46,3;1;0;0;36,9;41,3;0,0;20,0;1;0;32;30,9;8,0;0,0;8,0;0;-1;8;1;42,1;46,3;35,0;82;234,6;263,2;830,0;42,81;80,00;0;55;96,7;92,0;4;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;18:48:24;1,3;42,3;46,3;1;0;0;36,9;41,3;0,0;20,0;1;0;32;30,9;8,0;0,0;8,0;0;-1;8;1;42,3;46,3;35,0;82;274,0;350,3;830,0;45,67;80,00;0;55;92,1;92,0;4;1;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;18:49:24;1,3;43,0;46,3;1;0;0;37,1;41,3;0,0;20,0;1;0;32;30,8;8,0;0,0;8,0;0;-1;8;1;43,0;46,3;35,0;78;394,3;423,3;820,0;39,68;80,00;0;55;91,2;90,0;4;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;18:50:24;1,3;44,0;46,3;1;0;0;37,6;41,3;0,0;20,0;1;0;32;30,9;8,0;0,0;8,0;0;-1;8;1;44,0;46,3;35,0;74;522,4;484,1;810,0;34,33;80,00;0;54;89,7;87,0;4;1;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;18:51:24;1,3;44,5;46,3;1;0;0;38,0;41,3;0,0;20,0;1;1;32;30,9;8,0;0,0;8,0;0;-1;8;1;44,5;46,3;35,0;74;577,2;534,9;810,0;33,46;80,00;0;54;87,7;87,0;4;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;18:52:24;1,3;44,9;46,3;1;0;0;38,4;41,3;0,0;20,0;1;1;32;30,8;8,0;0,0;8,0;0;-1;8;1;44,9;46,3;35,0;74;592,3;576,8;810,0;34,07;80,00;0;54;87,6;87,0;4;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;18:53:24;1,3;45,3;46,3;1;0;0;38,8;41,3;0,0;20,0;1;1;32;30,8;8,0;0,0;8,0;0;-1;8;1;45,3;46,3;35,0;70;596,3;611,2;800,0;32,79;80,00;0;52;85,3;84,0;4;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;18:54:24;1,3;45,5;46,3;1;0;0;39,3;41,3;0,0;20,0;1;0;32;30,7;8,0;0,0;8,0;0;-1;8;1;45,5;46,3;35,0;70;596,2;640,0;800,0;34,41;80,00;0;52;84,1;84,0;4;1;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;18:55:24;1,3;46,0;46,3;1;0;0;39,6;41,3;0,0;20,0;1;1;32;30,6;8,0;0,0;8,0;0;-1;8;1;46,0;46,3;35,0;66;611,4;664,7;790,0;33,08;80,00;0;52;84,2;82,0;4;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;18:56:24;1,3;46,5;46,3;1;0;0;40,1;41,3;0,0;20,0;1;1;32;30,6;8,0;0,0;8,0;0;-1;8;1;46,5;46,3;35,0;62;617,9;683,5;780,0;31,97;80,00;0;50;80,6;79,0;4;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;18:57:24;1,3;46,8;46,3;1;0;0;40,4;41,3;0,0;20,0;1;1;32;30,6;8,0;0,0;8,0;0;-1;8;1;46,8;46,3;35,0;62;621,5;698,3;780,0;33,57;80,00;0;50;79,7;79,0;4;1;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;18:58:24;1,3;47,1;46,3;1;0;0;40,8;41,3;0,0;20,0;1;0;32;30,5;8,0;0,0;8,0;0;-1;8;1;47,1;46,3;35,0;58;637,4;709,6;760,0;32,05;80,00;0;50;78,4;78,0;4;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;18:59:24;1,3;47,5;46,3;1;0;0;41,0;41,3;0,0;20,0;1;0;32;30,4;8,0;0,0;8,0;0;-1;8;1;47,5;46,3;35,0;58;639,3;717,3;760,0;33,42;80,00;0;49;78,5;78,0;4;0;0;1;0;0;100;0;0;0;0;0;1;0;0;180;0;0;0;0;0;
10.12.2020;19:00:24;1,3;47,9;46,3;1;0;0;41,5;41,3;0,0;20,0;1;0;32;30,4;8,0;0,0;8,0;0;-1;8;1;47,9;46,3;35,0;58;632,5;724,0;760,0;35,29;80,00;0;49;79,2;78,0;4;0;0;1;0;0;100;0;0;0;0;0;1;0;0;180;0;0;0;0;0;
10.12.2020;19:01:24;1,3;48,2;46,3;1;0;0;41,8;41,3;0,0;20,0;1;0;32;30,4;8,0;0,0;8,0;0;-1;8;1;48,2;46,3;35,0;54;640,6;727,2;740,0;31,96;80,00;0;47;73,2;73,0;4;1;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;19:02:24;1,3;48,6;46,3;1;0;0;42,2;41,3;0,0;20,0;1;0;32;30,3;8,0;0,0;8,0;0;-1;8;1;48,6;46,3;35,0;54;642,5;729,2;740,0;33,26;80,00;0;47;73,5;73,0;4;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;19:03:24;1,3;48,9;46,3;1;0;0;42,4;41,3;0,0;20,0;1;-1;32;30,3;8,0;0,0;8,0;0;-1;8;1;48,9;46,3;35,0;50;650,9;729,9;720,0;27,71;80,00;0;45;71,8;70,0;4;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;19:04:24;1,3;49,4;46,3;1;0;0;42,7;41,3;0,0;20,0;1;-1;32;30,3;8,0;0,0;8,0;0;0;8;1;49,4;46,3;35,0;46;664,3;726,8;710,0;24,69;80,00;0;44;69,8;69,0;4;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;19:05:24;1,3;49,7;46,3;1;0;0;43,0;41,3;0,0;20,0;1;-1;32;30,2;8,0;0,0;8,0;0;0;8;1;49,7;46,3;35,0;46;667,4;724,3;710,0;24,69;80,00;0;44;69,5;69,0;4;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;19:06:24;1,2;50,0;46,4;1;0;0;43,2;41,4;0,0;20,0;1;-1;32;30,2;8,0;0,0;8,0;0;0;8;1;50,0;46,4;35,0;42;661,6;721,3;690,0;18,20;80,00;0;42;67,9;65,0;4;1;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;19:07:24;1,2;50,3;46,4;1;0;0;43,1;41,4;0,0;20,0;1;-1;32;30,1;8,0;0,0;8,0;0;0;8;1;50,3;46,4;35,0;42;649,9;716,5;690,0;18,20;80,00;0;41;66,2;65,0;4;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;19:08:24;1,2;50,5;46,4;1;0;0;43,0;41,4;0,0;20,0;1;-1;32;30,2;8,0;0,0;8,0;0;0;8;1;50,5;46,4;35,0;38;632,4;712,0;680,0;15,60;80,00;0;41;64,8;64,0;4;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;19:09:24;1,2;51,0;46,4;1;0;0;42,7;41,4;0,0;20,0;1;-1;32;30,1;8,0;0,0;8,0;0;0;8;1;51,0;46,4;35,0;34;627,2;706,9;660,0;12,99;80,00;0;40;64,1;64,0;4;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;19:10:24;1,2;51,4;46,4;1;0;0;42,5;41,4;0,0;20,0;1;-1;32;30,2;8,0;0,0;8,0;0;0;8;1;51,4;46,4;35,0;34;613,0;699,7;660,0;13,00;80,00;0;40;64,7;64,0;4;1;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;19:11:24;1,2;52,0;46,4;1;0;0;42,0;41,4;0,0;20,0;1;0;32;30,2;8,0;0,0;8,0;0;0;8;1;52,0;46,4;35,0;30;623,3;693,3;630,0;10,40;80,00;0;40;64,5;63,0;4;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;19:12:24;1,2;52,6;46,4;1;0;0;41,7;41,4;0,0;20,0;1;0;32;30,1;8,0;0,0;8,0;0;0;8;1;52,6;46,4;35,0;30;626,3;683,7;630,0;10,40;80,00;0;39;63,2;63,0;4;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;19:13:24;1,2;53,0;46,4;1;0;0;41,5;41,4;0,0;20,0;1;0;32;30,2;8,0;0,0;8,0;0;0;8;1;53,0;46,4;35,0;30;612,1;675,5;630,0;10,39;80,00;0;39;63,8;63,0;4;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;19:14:24;1,2;53,4;46,4;1;0;0;41,4;41,4;0,0;20,0;1;0;32;30,2;8,0;0,0;8,0;0;0;8;1;53,4;46,4;35,0;30;599,1;668,6;630,0;10,40;80,00;0;40;62,9;63,0;4;0;0;1;0;0;100;0;0;0;0;0;0;0;0;180;0;0;0;0;0;
10.12.2020;19:15:24;1,2;53,6;46,4;1;0;0;41,4;41,4;0,0;20,0;1;0;32;30,2;8,0;0,0;8,0;0;0;8;1;53,6;46,4;35,0;30;585,8;662,6;630,0;10,40;80,00;0;39;63,7;63,0;4;1;0;0;0;0;100;1;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;19:16:24;1,2;53,8;46,4;1;0;0;41,3;41,4;0,0;20,0;1;0;32;30,2;8,0;0,0;8,0;0;0;8;1;53,8;46,4;35,0;30;562,4;657,7;630,0;10,40;80,00;0;39;63,2;63,0;4;0;0;0;0;0;100;1;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;19:17:24;1,2;54,1;46,4;1;0;0;41,3;41,4;0,0;20,0;1;0;32;30,3;8,0;0,0;8,0;0;0;8;1;54,1;46,4;35,0;30;559,6;653,8;630,0;10,40;80,00;0;39;63,6;63,0;4;0;0;0;0;0;100;1;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;19:18:24;1,2;54,4;46,4;1;0;0;41,4;41,4;0,0;20,0;1;0;32;30,3;8,0;0,0;8,0;0;0;8;1;54,4;8,0;35,0;0;564,9;8,0;8,0;40,00;80,00;0;63;106,5;110,0;5;0;0;0;0;0;100;1;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;19:19:24;1,2;55,2;46,4;1;0;0;41,5;41,4;0,0;20,0;1;0;32;30,3;8,0;0,0;8,0;0;0;8;1;55,2;8,0;35,0;0;593,9;8,0;8,0;40,00;80,00;0;64;110,8;110,0;5;0;0;0;0;0;100;1;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;19:20:24;1,2;55,9;46,4;1;0;0;41,7;41,4;0,0;20,0;1;0;32;30,4;8,0;0,0;8,0;0;0;8;1;55,9;8,0;35,0;0;614,1;8,0;8,0;0,00;0,00;0;62;110,3;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;19:21:24;1,2;56,2;46,4;1;0;0;42,0;41,4;0,0;20,0;1;0;32;30,4;8,0;0,0;8,0;0;0;8;1;56,2;8,0;35,0;0;570,1;8,0;8,0;0,00;0,00;0;61;111,5;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;19:22:24;1,2;56,0;46,4;1;0;0;42,0;41,4;0,0;20,0;1;0;32;30,5;8,0;0,0;8,0;0;0;8;1;56,0;8,0;35,0;0;497,4;8,0;8,0;0,00;0,00;0;60;111,1;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;19:23:24;1,2;55,7;46,4;1;0;0;42,1;41,4;0,0;20,0;1;0;32;30,5;8,0;0,0;8,0;0;0;8;1;55,7;8,0;35,0;0;431,1;8,0;8,0;0,00;0,00;0;59;110,7;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;19:24:24;1,2;55,6;46,4;1;0;0;42,1;41,4;0,0;20,0;1;0;32;30,6;8,0;0,0;8,0;0;0;8;1;55,6;8,0;35,0;0;378,2;8,0;8,0;0,00;0,00;0;59;109,3;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;19:25:24;1,2;55,4;46,4;1;0;0;42,1;41,4;0,0;20,0;1;0;32;30,6;8,0;0,0;8,0;0;0;8;1;55,4;8,0;35,0;0;335,2;8,0;8,0;0,00;0,00;0;39;71,7;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;19:26:24;1,2;55,1;46,4;1;0;0;42,1;41,4;0,0;20,0;1;0;32;30,7;8,0;0,0;8,0;0;0;8;1;55,1;8,0;35,0;0;302,7;8,0;8,0;0,00;0,00;0;27;54,3;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;19:27:24;1,2;54,7;46,4;1;0;0;42,0;41,4;0,0;20,0;1;0;32;30,7;8,0;0,0;8,0;0;0;8;1;54,7;8,0;35,0;0;278,2;8,0;8,0;0,00;0,00;0;26;52,4;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;19:28:24;1,1;54,4;46,5;1;0;0;42,0;41,5;0,0;20,0;1;0;32;30,8;8,0;0,0;8,0;0;0;8;1;54,4;46,5;35,0;0;258,7;8,0;8,0;0,00;0,00;0;26;52,6;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;19:29:24;1,1;54,1;46,5;1;0;0;41,9;41,5;0,0;20,0;1;0;32;30,8;8,0;0,0;8,0;0;0;8;1;54,1;46,5;35,0;0;241,6;8,0;8,0;0,00;0,00;0;26;52,5;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;19:30:24;1,1;53,6;46,5;1;0;0;41,8;41,5;0,0;20,0;1;0;32;30,9;8,0;0,0;8,0;0;0;8;1;53,6;46,5;35,0;0;226,7;8,0;8,0;0,00;0,00;0;26;52,3;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;19:31:24;1,1;53,3;46,5;1;0;0;41,7;41,5;0,0;20,0;1;0;32;30,9;8,0;0,0;8,0;0;0;8;1;53,3;46,5;35,0;0;213,7;8,0;8,0;0,00;0,00;0;26;52,5;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;19:32:24;1,1;53,0;46,5;1;0;0;41,6;41,5;0,0;20,0;1;0;32;31,0;8,0;0,0;8,0;0;0;8;1;53,0;46,5;35,0;0;202,4;8,0;8,0;0,00;0,00;0;26;52,5;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;19:33:24;1,1;52,6;46,5;1;0;0;41,5;41,5;0,0;20,0;1;0;32;31,1;8,0;0,0;8,0;0;0;8;1;52,6;46,5;35,0;0;192,4;8,0;8,0;0,00;0,00;0;26;52,5;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;19:34:24;1,1;52,3;46,5;1;0;0;41,3;41,5;0,0;20,0;1;0;32;31,1;8,0;0,0;8,0;0;0;8;1;52,3;46,5;35,0;0;183,6;8,0;8,0;0,00;0,00;0;26;52,5;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;19:35:24;1,1;52,1;46,5;1;0;0;41,2;41,5;0,0;20,0;1;0;32;31,2;8,0;0,0;8,0;0;0;8;1;52,0;46,5;35,0;0;175,4;8,0;8,0;0,00;0,00;0;26;52,6;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;19:36:24;1,1;51,7;46,5;1;0;0;41,0;41,5;0,0;20,0;1;0;32;31,2;8,0;0,0;8,0;0;0;8;1;51,7;46,5;35,0;0;168,2;8,0;8,0;0,00;0,00;0;26;52,8;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
